tarpaulin;0,48;;;;
pygmy;0,48;;;;
topaz;0,47;;;;
provocatively;0,47;;;;
appreciatively;0,47;;;;
cabby;0,47;;;;
sulfuric;0,47;;;;
educative;0,47;;;;
dielectric;0,47;;;;
playbook;0,47;;;;
neuropathy;0,47;;;;
vocalize;0,47;;;;
expandable;0,47;;;;
predefine;0,47;;;;
stealthy;0,47;;;;
publican;0,47;;;;
flax;0,47;;;;
dusky;0,47;;;;
chomp;0,47;;;;
watermark;0,47;;;;
stepdaughter;0,47;;;;
blameless;0,47;;;;
consumable;0,47;;;;
raccoon;0,47;;;;
septal;0,47;;;;
erratically;0,47;;;;
tween;0,47;;;;
injurious;0,47;;;;
amine;0,47;;;;
spotter;0,47;;;;
cooperatively;0,47;;;;
backache;0,47;;;;
stratigraphical;0,47;;;;
transducer;0,47;;;;
masterwork;0,47;;;;
equinox;0,47;;;;
kneecap;0,47;;;;
backdoor;0,47;;;;
unidirectional;0,47;;;;
cinch;0,47;;;;
unclaimed;0,47;;;;
noncompliance;0,47;;;;
sari;0,47;;;;
reclassify;0,47;;;;
faggot;0,47;;;;
unburden;0,47;;;;
minke;0,47;;;;
polka;0,47;;;;
reformulation;0,47;;;;
intercontinental;0,47;;;;
heist;0,47;;;;
escapism;0,47;;;;
crustal;0,47;;;;
creeper;0,47;;;;
unthink;0,47;;;;
concessionary;0,47;;;;
amazon;0,47;;;;
spillage;0,47;;;;
gleeful;0,47;;;;
sequin;0,47;;;;
thimerosal;0,47;;;;
heroically;0,47;;;;
salve;0,47;;;;
hippo;0,47;;;;
hysteric;0,47;;;;
satanic;0,47;;;;
enfold;0,47;;;;
turtleneck;0,47;;;;
hideously;0,47;;;;
tarp;0,47;;;;
pulverize;0,47;;;;
iridescent;0,47;;;;
perversity;0,47;;;;
confessor;0,47;;;;
theistic;0,47;;;;
alp;0,47;;;;
flatbed;0,47;;;;
reptilian;0,47;;;;
tun;0,47;;;;
guile;0,47;;;;
profligate;0,47;;;;
hieroglyph;0,47;;;;
blaster;0,47;;;;
apical;0,47;;;;
loon;0,47;;;;
repairman;0,47;;;;
merriment;0,47;;;;
vagabond;0,47;;;;
entreat;0,47;;;;
thinness;0,47;;;;
unprovoked;0,47;;;;
administratively;0,47;;;;
virginal;0,47;;;;
carter;0,47;;;;
creme;0,47;;;;
swanky;0,47;;;;
panoply;0,47;;;;
evangelism;0,47;;;;
aversive;0,47;;;;
damnation;0,47;;;;
refresher;0,47;;;;
smallness;0,47;;;;
civics;0,47;;;;
draughtsman;0,47;;;;
unclutter;0,47;;;;
hardline;0,47;;;;
aubergine;0,47;;;;
dawdle;0,47;;;;
hitchhike;0,47;;;;
conjugal;0,47;;;;
quizzical;0,47;;;;
nauseous;0,47;;;;
girlish;0,47;;;;
amortize;0,47;;;;
pillory;0,47;;;;
wakefulness;0,47;;;;
pliable;0,47;;;;
serenely;0,47;;;;
derisive;0,47;;;;
unshaven;0,47;;;;
watercress;0,47;;;;
gonorrhea;0,47;;;;
lout;0,47;;;;
starlight;0,46;;;;
optics;0,46;;;;
doer;0,46;;;;
abattoir;0,46;;;;
diffident;0,46;;;;
guffaw;0,46;;;;
bodywork;0,46;;;;
optician;0,46;;;;
reinterpretation;0,46;;;;
chock;0,46;;;;
procreation;0,46;;;;
infrastructural;0,46;;;;
kilowatt;0,46;;;;
republish;0,46;;;;
domiciliary;0,46;;;;
lamentable;0,46;;;;
jubilation;0,46;;;;
laze;0,46;;;;
idolatry;0,46;;;;
kestrel;0,46;;;;
dowel;0,46;;;;
chipper;0,46;;;;
tabulation;0,46;;;;
incantation;0,46;;;;
bedfellow;0,46;;;;
secretory;0,46;;;;
reductionist;0,46;;;;
macular;0,46;;;;
irksome;0,46;;;;
smelt;0,46;;;;
ratepayer;0,46;;;;
knockoff;0,46;;;;
criminalize;0,46;;;;
cockney;0,46;;;;
bioterrorism;0,46;;;;
molasses;0,46;;;;
conversant;0,46;;;;
divan;0,46;;;;
coaxial;0,46;;;;
confetti;0,46;;;;
recitative;0,46;;;;
postdoctoral;0,46;;;;
installer;0,46;;;;
actualize;0,46;;;;
infirmity;0,46;;;;
temerity;0,46;;;;
typography;0,46;;;;
laminar;0,46;;;;
hedonistic;0,46;;;;
imperceptible;0,46;;;;
offensively;0,46;;;;
filigree;0,46;;;;
ruff;0,46;;;;
directorial;0,46;;;;
autumnal;0,46;;;;
slaveholder;0,46;;;;
folksy;0,46;;;;
bricklayer;0,46;;;;
mestizo;0,46;;;;
rapturous;0,46;;;;
flange;0,46;;;;
commode;0,46;;;;
hexagon;0,46;;;;
disheveled;0,46;;;;
mastodon;0,46;;;;
redneck;0,46;;;;
phalanx;0,46;;;;
gelatin;0,46;;;;
hermeneutics;0,46;;;;
collier;0,46;;;;
nadir;0,46;;;;
indigent;0,46;;;;
haddock;0,46;;;;
courteously;0,46;;;;
gavel;0,46;;;;
arrhythmia;0,46;;;;
mew;0,46;;;;
tonality;0,46;;;;
centigrade;0,46;;;;
coriander;0,46;;;;
sociolinguistics;0,46;;;;
consecration;0,46;;;;
subspecies;0,46;;;;
molester;0,46;;;;
furlough;0,46;;;;
yore;0,46;;;;
capacitance;0,46;;;;
ribosome;0,46;;;;
emphysema;0,46;;;;
motility;0,46;;;;
portly;0,46;;;;
larceny;0,46;;;;
dumbfound;0,46;;;;
farcical;0,46;;;;
reallocate;0,46;;;;
classless;0,46;;;;
sturgeon;0,46;;;;
revaluation;0,46;;;;
hardboard;0,46;;;;
comically;0,46;;;;
offload;0,46;;;;
carnivorous;0,46;;;;
unsuspected;0,46;;;;
enslavement;0,46;;;;
midriff;0,46;;;;
churlish;0,46;;;;
hardcover;0,46;;;;
shrunken;0,46;;;;
midshipman;0,46;;;;
cyclin;0,46;;;;
eggshell;0,46;;;;
mismanage;0,46;;;;
jumpy;0,46;;;;
telemarketing;0,46;;;;
tritium;0,46;;;;
classifier;0,46;;;;
stonewall;0,46;;;;
straggler;0,46;;;;
fracas;0,46;;;;
obelisk;0,46;;;;
askew;0,46;;;;
adoptee;0,46;;;;
fuzz;0,46;;;;
werewolf;0,46;;;;
daylong;0,46;;;;
sacrosanct;0,46;;;;
blimp;0,46;;;;
detonator;0,45;;;;
homeopathic;0,45;;;;
cantilever;0,45;;;;
drawbridge;0,45;;;;
chrysanthemum;0,45;;;;
miff;0,45;;;;
militate;0,45;;;;
glam;0,45;;;;
relatedness;0,45;;;;
ironwork;0,45;;;;
icky;0,45;;;;
pollination;0,45;;;;
rickshaw;0,45;;;;
antibacterial;0,45;;;;
retch;0,45;;;;
streptomycin;0,45;;;;
gypsum;0,45;;;;
impetuous;0,45;;;;
desecration;0,45;;;;
reenter;0,45;;;;
bucolic;0,45;;;;
blinker;0,45;;;;
insincere;0,45;;;;
fascia;0,45;;;;
convivial;0,45;;;;
infatuate;0,45;;;;
chewy;0,45;;;;
suspenders;0,45;;;;
salivate;0,45;;;;
improvisational;0,45;;;;
internist;0,45;;;;
gerbil;0,45;;;;
acidification;0,45;;;;
convocation;0,45;;;;
undemanding;0,45;;;;
abhorrent;0,45;;;;
homesickness;0,45;;;;
ostentatiously;0,45;;;;
desiccate;0,45;;;;
airshow;0,45;;;;
ethnology;0,45;;;;
traipse;0,45;;;;
midpoint;0,45;;;;
unfilled;0,45;;;;
neuronal;0,45;;;;
warlike;0,45;;;;
photojournalist;0,45;;;;
injector;0,45;;;;
bawdy;0,45;;;;
manatee;0,45;;;;
assembler;0,45;;;;
gravitas;0,45;;;;
incoherence;0,45;;;;
unlit;0,45;;;;
handyman;0,45;;;;
optimistically;0,45;;;;
inflorescence;0,45;;;;
redhead;0,45;;;;
leed;0,45;;;;
impedance;0,45;;;;
signifier;0,45;;;;
henry;0,45;;;;
intermission;0,45;;;;
hypertensive;0,45;;;;
chiropractor;0,45;;;;
perusal;0,45;;;;
thieve;0,45;;;;
credulity;0,45;;;;
burgher;0,45;;;;
surfboard;0,45;;;;
tripe;0,45;;;;
attender;0,45;;;;
counterclaim;0,45;;;;
colic;0,45;;;;
knotty;0,45;;;;
quiche;0,45;;;;
despotism;0,45;;;;
stolid;0,45;;;;
dullness;0,45;;;;
unbreakable;0,45;;;;
rancor;0,45;;;;
outermost;0,45;;;;
samba;0,45;;;;
misperception;0,45;;;;
marquis;0,45;;;;
finery;0,45;;;;
clef;0,45;;;;
photogenic;0,45;;;;
broiler;0,45;;;;
confectionery;0,45;;;;
incontrovertible;0,45;;;;
apprise;0,45;;;;
carotid;0,45;;;;
phosphor;0,45;;;;
improbably;0,45;;;;
carcinogenic;0,45;;;;
warder;0,45;;;;
brazier;0,45;;;;
streetwise;0,45;;;;
numerator;0,45;;;;
tine;0,45;;;;
matrimony;0,45;;;;
unobtrusively;0,45;;;;
trenchant;0,45;;;;
freewheel;0,45;;;;
ruck;0,45;;;;
editorship;0,45;;;;
bling;0,45;;;;
optimally;0,45;;;;
superman;0,45;;;;
anthelmintic;0,45;;;;
nonconformist;0,45;;;;
downbeat;0,45;;;;
timidity;0,45;;;;
tampon;0,45;;;;
psycholinguistic;0,45;;;;
eyeliner;0,45;;;;
scintillate;0,45;;;;
unhinge;0,45;;;;
seaward;0,45;;;;
portent;0,45;;;;
jinx;0,45;;;;
longish;0,45;;;;
widowhood;0,45;;;;
boomerang;0,45;;;;
conurbation;0,45;;;;
intercede;0,45;;;;
gasifier;0,45;;;;
bathrobe;0,45;;;;
frontispiece;0,45;;;;
collarbone;0,45;;;;
unhurried;0,45;;;;
hierarchically;0,45;;;;
punctually;0,45;;;;
solicitous;0,45;;;;
forbear;0,45;;;;
signification;0,45;;;;
satchel;0,45;;;;
insulator;0,45;;;;
unaccounted;0,45;;;;
cerebellum;0,45;;;;
bungee;0,45;;;;
lozenge;0,45;;;;
throaty;0,45;;;;
eunuch;0,45;;;;
absolutism;0,45;;;;
bonny;0,44;;;;
mountaintop;0,44;;;;
alphabetic;0,44;;;;
surrealism;0,44;;;;
duplicity;0,44;;;;
flexibly;0,44;;;;
perspire;0,44;;;;
loathsome;0,44;;;;
bacteriophage;0,44;;;;
anther;0,44;;;;
breakwater;0,44;;;;
gird;0,44;;;;
underuse;0,44;;;;
calico;0,44;;;;
plucky;0,44;;;;
daybreak;0,44;;;;
alchemist;0,44;;;;
parietal;0,44;;;;
slob;0,44;;;;
percussive;0,44;;;;
lumbar;0,44;;;;
assiduous;0,44;;;;
freebie;0,44;;;;
fulltime;0,44;;;;
epithelial;0,44;;;;
freedman;0,44;;;;
porcupine;0,44;;;;
haiku;0,44;;;;
speedboat;0,44;;;;
naturalness;0,44;;;;
travelogue;0,44;;;;
biracial;0,44;;;;
workflow;0,44;;;;
semiotic;0,44;;;;
bedsit;0,44;;;;
saltwater;0,44;;;;
coarsely;0,44;;;;
manhole;0,44;;;;
frat;0,44;;;;
rediscovery;0,44;;;;
hap;0,44;;;;
truthfulness;0,44;;;;
philosophic;0,44;;;;
doorknob;0,44;;;;
misstatement;0,44;;;;
admittance;0,44;;;;
spud;0,44;;;;
miniskirt;0,44;;;;
illiquid;0,44;;;;
prefecture;0,44;;;;
formulary;0,44;;;;
demotion;0,44;;;;
ovulate;0,44;;;;
sniffle;0,44;;;;
acerbic;0,44;;;;
rostrum;0,44;;;;
countable;0,44;;;;
sealer;0,44;;;;
literati;0,44;;;;
functionalism;0,44;;;;
gasket;0,44;;;;
welly;0,44;;;;
negligently;0,44;;;;
bullfight;0,44;;;;
procrastination;0,44;;;;
divvy;0,44;;;;
prospectively;0,44;;;;
gentile;0,44;;;;
opulence;0,44;;;;
testable;0,44;;;;
bulbous;0,44;;;;
conscientiously;0,44;;;;
truckload;0,44;;;;
millionth;0,44;;;;
misfire;0,44;;;;
manorial;0,44;;;;
gooey;0,44;;;;
transcontinental;0,44;;;;
profiteer;0,44;;;;
fib;0,44;;;;
pus;0,44;;;;
sociocultural;0,44;;;;
medicate;0,44;;;;
annulment;0,44;;;;
partiality;0,44;;;;
apropos;0,44;;;;
lithograph;0,44;;;;
phrasal;0,44;;;;
kindergartner;0,44;;;;
scarecrow;0,44;;;;
hermeneutic;0,44;;;;
descendent;0,44;;;;
crampon;0,44;;;;
insinuation;0,44;;;;
impressionism;0,44;;;;
roe;0,44;;;;
thousandth;0,44;;;;
undulation;0,44;;;;
misquote;0,44;;;;
disinfection;0,44;;;;
groundnut;0,44;;;;
distend;0,44;;;;
admiringly;0,44;;;;
millenium;0,44;;;;
coolant;0,44;;;;
semitone;0,44;;;;
intransigent;0,44;;;;
airtime;0,44;;;;
coddle;0,44;;;;
rayon;0,44;;;;
peal;0,44;;;;
tweezers;0,44;;;;
reconstitution;0,44;;;;
dosh;0,44;;;;
invidious;0,44;;;;
sledgehammer;0,44;;;;
neologism;0,44;;;;
tenable;0,44;;;;
impoverishment;0,44;;;;
parka;0,44;;;;
censer;0,44;;;;
disfavor;0,44;;;;
dispensary;0,44;;;;
motile;0,44;;;;
marksman;0,44;;;;
theologically;0,44;;;;
nonconformity;0,44;;;;
subjection;0,44;;;;
monogram;0,44;;;;
multimillionaire;0,44;;;;
bassoon;0,44;;;;
sedition;0,44;;;;
ungrammatical;0,44;;;;
disloyalty;0,44;;;;
tensor;0,44;;;;
remorseless;0,44;;;;
phospholipid;0,44;;;;
moniker;0,44;;;;
lander;0,44;;;;
illegible;0,44;;;;
crummy;0,44;;;;
unavailability;0,44;;;;
hibernation;0,44;;;;
phallic;0,44;;;;
helical;0,43;;;;
countess;0,43;;;;
pleasantry;0,43;;;;
inertial;0,43;;;;
airtight;0,43;;;;
glycogen;0,43;;;;
haphazardly;0,43;;;;
inshore;0,43;;;;
vicariously;0,43;;;;
combustible;0,43;;;;
mispronounce;0,43;;;;
borehole;0,43;;;;
granulate;0,43;;;;
parquet;0,43;;;;
undersea;0,43;;;;
untrustworthy;0,43;;;;
geologic;0,43;;;;
dumpster;0,43;;;;
buccaneer;0,43;;;;
pontificate;0,43;;;;
systematize;0,43;;;;
drake;0,43;;;;
quarterfinal;0,43;;;;
shamble;0,43;;;;
lexis;0,43;;;;
hacienda;0,43;;;;
inbox;0,43;;;;
algal;0,43;;;;
golly;0,43;;;;
connectionist;0,43;;;;
mandolin;0,43;;;;
solicitude;0,43;;;;
prettily;0,43;;;;
undisciplined;0,43;;;;
electrification;0,43;;;;
timepiece;0,43;;;;
relativistic;0,43;;;;
articulatory;0,43;;;;
capitalistic;0,43;;;;
headword;0,43;;;;
washroom;0,43;;;;
memorably;0,43;;;;
headband;0,43;;;;
droll;0,43;;;;
wold;0,43;;;;
adulterous;0,43;;;;
brutalize;0,43;;;;
churchgoer;0,43;;;;
preemption;0,43;;;;
demagogue;0,43;;;;
ell;0,43;;;;
tiara;0,43;;;;
megaphone;0,43;;;;
sierra;0,43;;;;
stranglehold;0,43;;;;
clunk;0,43;;;;
remonstrate;0,43;;;;
transect;0,43;;;;
splint;0,43;;;;
psi;0,43;;;;
finch;0,43;;;;
admissibility;0,43;;;;
decapitation;0,43;;;;
undergravel;0,43;;;;
bifurcate;0,43;;;;
pedophile;0,43;;;;
replaceable;0,43;;;;
minutely;0,43;;;;
steppe;0,43;;;;
hybridize;0,43;;;;
demilitarize;0,43;;;;
aspirant;0,43;;;;
steamship;0,43;;;;
faunal;0,43;;;;
manhunt;0,43;;;;
dampness;0,43;;;;
ascension;0,43;;;;
anna;0,43;;;;
cheep;0,43;;;;
unjustifiable;0,43;;;;
jetliner;0,43;;;;
dispatcher;0,43;;;;
miscarry;0,43;;;;
untroubled;0,43;;;;
oversimplification;0,43;;;;
structuralist;0,43;;;;
tagline;0,43;;;;
titular;0,43;;;;
chemo;0,43;;;;
lightbulb;0,43;;;;
bountiful;0,43;;;;
damsel;0,43;;;;
chapman;0,43;;;;
backstroke;0,43;;;;
trustworthiness;0,43;;;;
prejudge;0,43;;;;
dally;0,43;;;;
swag;0,43;;;;
waggle;0,43;;;;
purposive;0,43;;;;
hesitancy;0,43;;;;
yachtsman;0,43;;;;
prefab;0,43;;;;
translational;0,43;;;;
ballpoint;0,43;;;;
radon;0,43;;;;
initiator;0,43;;;;
benefice;0,43;;;;
unrepresentative;0,43;;;;
seneschal;0,43;;;;
luminance;0,43;;;;
southbound;0,43;;;;
sooty;0,43;;;;
stockade;0,43;;;;
chalky;0,43;;;;
exchangeable;0,43;;;;
reorient;0,43;;;;
despot;0,43;;;;
caloric;0,43;;;;
globule;0,43;;;;
scaly;0,43;;;;
mutt;0,43;;;;
occlusion;0,43;;;;
nightie;0,43;;;;
whiplash;0,43;;;;
cirrhosis;0,43;;;;
quasi;0,43;;;;
fluoxetine;0,43;;;;
geodesic;0,43;;;;
proximate;0,43;;;;
kingfisher;0,43;;;;
lambaste;0,43;;;;
humorless;0,43;;;;
asymptomatic;0,43;;;;
regatta;0,43;;;;
unappealing;0,43;;;;
delusional;0,43;;;;
interceptor;0,43;;;;
fictionalize;0,43;;;;
roomful;0,43;;;;
impersonator;0,42;;;;
invariable;0,42;;;;
greatcoat;0,42;;;;
rancid;0,42;;;;
resonator;0,42;;;;
fatuous;0,42;;;;
spacer;0,42;;;;
tuppence;0,42;;;;
imitative;0,42;;;;
toga;0,42;;;;
disconnection;0,42;;;;
campesino;0,42;;;;
arachidonic;0,42;;;;
torrid;0,42;;;;
indexation;0,42;;;;
unearthly;0,42;;;;
comprehensiveness;0,42;;;;
obtuse;0,42;;;;
propitious;0,42;;;;
crocus;0,42;;;;
pogrom;0,42;;;;
sable;0,42;;;;
sundown;0,42;;;;
vertebral;0,42;;;;
gazelle;0,42;;;;
paddler;0,42;;;;
proselytize;0,42;;;;
unlisted;0,42;;;;
inclusiveness;0,42;;;;
grizzle;0,42;;;;
wherefore;0,42;;;;
dogfight;0,42;;;;
maladjustment;0,42;;;;
eon;0,42;;;;
fastener;0,42;;;;
backlight;0,42;;;;
ensnare;0,42;;;;
canoeist;0,42;;;;
grotesquely;0,42;;;;
carnal;0,42;;;;
desirous;0,42;;;;
paintwork;0,42;;;;
bitchy;0,42;;;;
contemptible;0,42;;;;
pidgin;0,42;;;;
prosecutorial;0,42;;;;
wheedle;0,42;;;;
selenium;0,42;;;;
schooner;0,42;;;;
wristwatch;0,42;;;;
varicose;0,42;;;;
imputation;0,42;;;;
insipid;0,42;;;;
thru;0,42;;;;
faultless;0,42;;;;
retrovirus;0,42;;;;
castor;0,42;;;;
hydrolysis;0,42;;;;
dysplasia;0,42;;;;
disassemble;0,42;;;;
vacuous;0,42;;;;
menagerie;0,42;;;;
middleweight;0,42;;;;
deferment;0,42;;;;
logarithmic;0,42;;;;
comparably;0,42;;;;
affectation;0,42;;;;
quixotic;0,42;;;;
sward;0,42;;;;
drugmaker;0,42;;;;
impulsively;0,42;;;;
geeky;0,42;;;;
phosphorylate;0,42;;;;
vitriolic;0,42;;;;
excruciatingly;0,42;;;;
unpunished;0,42;;;;
turnoff;0,42;;;;
microgram;0,42;;;;
disobedient;0,42;;;;
depressingly;0,42;;;;
misadventure;0,42;;;;
untried;0,42;;;;
leaven;0,42;;;;
prat;0,42;;;;
exercisable;0,42;;;;
tradable;0,42;;;;
pseudo;0,42;;;;
projective;0,42;;;;
pigeonhole;0,42;;;;
heritable;0,42;;;;
stodgy;0,42;;;;
inborn;0,42;;;;
spindly;0,42;;;;
positivity;0,42;;;;
hemline;0,42;;;;
gendarme;0,42;;;;
laird;0,42;;;;
wort;0,42;;;;
cornucopia;0,42;;;;
prognostic;0,42;;;;
passim;0,42;;;;
recapitulate;0,42;;;;
crossfire;0,42;;;;
radiocarbon;0,42;;;;
smoothie;0,42;;;;
answerphone;0,42;;;;
barnacle;0,42;;;;
riverbed;0,42;;;;
frivolity;0,42;;;;
cytochrome;0,42;;;;
maelstrom;0,42;;;;
secondarily;0,42;;;;
furtively;0,42;;;;
reauthorization;0,42;;;;
naivety;0,42;;;;
continuo;0,42;;;;
stylistics;0,42;;;;
embezzle;0,42;;;;
indeterminacy;0,42;;;;
forcible;0,42;;;;
portentous;0,42;;;;
incineration;0,42;;;;
deign;0,42;;;;
promulgation;0,42;;;;
iota;0,42;;;;
buzzword;0,42;;;;
musk;0,42;;;;
declaim;0,42;;;;
gouache;0,42;;;;
eroticism;0,42;;;;
testy;0,42;;;;
virile;0,42;;;;
careen;0,42;;;;
cattleman;0,42;;;;
anthropomorphic;0,42;;;;
reappoint;0,42;;;;
borderland;0,42;;;;
charlatan;0,42;;;;
smugly;0,42;;;;
tantalizingly;0,42;;;;
unreliability;0,42;;;;
emitter;0,42;;;;
alabaster;0,42;;;;
irrationally;0,42;;;;
pretax;0,42;;;;
unpleasantly;0,42;;;;
vertigo;0,42;;;;
archdeacon;0,42;;;;
downer;0,42;;;;
lynx;0,42;;;;
prolongation;0,42;;;;
uninspired;0,42;;;;
presbytery;0,42;;;;
nub;0,42;;;;
superordinate;0,42;;;;
sib;0,42;;;;
gauche;0,42;;;;
walkout;0,42;;;;
monogamy;0,42;;;;
teatime;0,41;;;;
duffel;0,41;;;;
sultana;0,41;;;;
conditionally;0,41;;;;
cupola;0,41;;;;
plexus;0,41;;;;
weevil;0,41;;;;
excavator;0,41;;;;
unelected;0,41;;;;
flagstone;0,41;;;;
walkman;0,41;;;;
isotopic;0,41;;;;
extravagantly;0,41;;;;
fitful;0,41;;;;
epidermis;0,41;;;;
transferee;0,41;;;;
columnar;0,41;;;;
headscarf;0,41;;;;
unicameral;0,41;;;;
casein;0,41;;;;
reflectivity;0,41;;;;
prattle;0,41;;;;
hydrochloric;0,41;;;;
gridiron;0,41;;;;
kipper;0,41;;;;
thermos;0,41;;;;
zucchini;0,41;;;;
multiethnic;0,41;;;;
stringy;0,41;;;;
unpatriotic;0,41;;;;
autopilot;0,41;;;;
greenstone;0,41;;;;
lope;0,41;;;;
burlesque;0,41;;;;
kinetics;0,41;;;;
labyrinthine;0,41;;;;
gymnastic;0,41;;;;
nitrous;0,41;;;;
shortchange;0,41;;;;
lampoon;0,41;;;;
unluckily;0,41;;;;
peripatetic;0,41;;;;
avarice;0,41;;;;
hydro;0,41;;;;
spigot;0,41;;;;
sinew;0,41;;;;
autonomously;0,41;;;;
alder;0,41;;;;
objectify;0,41;;;;
mozzarella;0,41;;;;
kirk;0,41;;;;
baguette;0,41;;;;
yak;0,41;;;;
hoary;0,41;;;;
unwisely;0,41;;;;
imperil;0,41;;;;
subfamily;0,41;;;;
transmute;0,41;;;;
agreeably;0,41;;;;
infantryman;0,41;;;;
unanswerable;0,41;;;;
enzymatic;0,41;;;;
pursuance;0,41;;;;
fulcrum;0,41;;;;
tuba;0,41;;;;
entrails;0,41;;;;
tryst;0,41;;;;
decanter;0,41;;;;
whist;0,41;;;;
timothy;0,41;;;;
microeconomic;0,41;;;;
ocular;0,41;;;;
dermatitis;0,41;;;;
headgear;0,41;;;;
snide;0,41;;;;
shocker;0,41;;;;
meritocracy;0,41;;;;
machismo;0,41;;;;
brutish;0,41;;;;
faze;0,41;;;;
inapplicable;0,41;;;;
workaday;0,41;;;;
forger;0,41;;;;
disaggregate;0,41;;;;
nastiness;0,41;;;;
subcutaneous;0,41;;;;
fourfold;0,41;;;;
motherly;0,41;;;;
mimetic;0,41;;;;
treetop;0,41;;;;
nanotube;0,41;;;;
tremulous;0,41;;;;
gesticulate;0,41;;;;
overstatement;0,41;;;;
jugular;0,41;;;;
comely;0,41;;;;
snot;0,41;;;;
aircrew;0,41;;;;
amniotic;0,41;;;;
authentication;0,41;;;;
brad;0,41;;;;
firelight;0,41;;;;
zoologist;0,41;;;;
decamp;0,41;;;;
haunch;0,41;;;;
ragtime;0,41;;;;
unquestionable;0,41;;;;
mantel;0,41;;;;
planktonic;0,41;;;;
memorialize;0,41;;;;
geld;0,41;;;;
seasonality;0,41;;;;
brownish;0,41;;;;
numeracy;0,41;;;;
linker;0,41;;;;
maliciously;0,41;;;;
phoenix;0,41;;;;
mezzanine;0,41;;;;
oxidative;0,41;;;;
discouragement;0,41;;;;
demobilization;0,41;;;;
polymerization;0,41;;;;
firehouse;0,41;;;;
morrow;0,41;;;;
ludicrously;0,41;;;;
concisely;0,41;;;;
endgame;0,41;;;;
confectioner;0,41;;;;
sweepstakes;0,41;;;;
restive;0,41;;;;
captaincy;0,41;;;;
shipmate;0,41;;;;
sump;0,41;;;;
beeswax;0,41;;;;
conglomeration;0,41;;;;
courageously;0,41;;;;
flammable;0,41;;;;
hypoglycemia;0,41;;;;
canto;0,41;;;;
palatial;0,41;;;;
disincline;0,40;;;;
depopulation;0,40;;;;
gunship;0,40;;;;
transom;0,40;;;;
invective;0,40;;;;
dismally;0,40;;;;
reintroduction;0,40;;;;
cuss;0,40;;;;
sedation;0,40;;;;
boggy;0,40;;;;
colonic;0,40;;;;
koala;0,40;;;;
chutney;0,40;;;;
monosyllable;0,40;;;;
photosynthetic;0,40;;;;
iniquity;0,40;;;;
unorganized;0,40;;;;
skeptically;0,40;;;;
housemaid;0,40;;;;
claustrophobia;0,40;;;;
overpass;0,40;;;;
parlay;0,40;;;;
rococo;0,40;;;;
fedora;0,40;;;;
comforter;0,40;;;;
valiantly;0,40;;;;
bivalve;0,40;;;;
moveable;0,40;;;;
minicomputer;0,40;;;;
swaddle;0,40;;;;
gynecology;0,40;;;;
reconfiguration;0,40;;;;
knocker;0,40;;;;
predestination;0,40;;;;
curdle;0,40;;;;
specious;0,40;;;;
chimera;0,40;;;;
unblinking;0,40;;;;
floater;0,40;;;;
peppercorn;0,40;;;;
gentility;0,40;;;;
incestuous;0,40;;;;
underplay;0,40;;;;
inheritor;0,40;;;;
invisibly;0,40;;;;
astrophysics;0,40;;;;
physio;0,40;;;;
bizarrely;0,40;;;;
launderette;0,40;;;;
empiricism;0,40;;;;
catharsis;0,40;;;;
balloted;0,40;;;;
helminth;0,40;;;;
unmitigated;0,40;;;;
blotter;0,40;;;;
pockmark;0,40;;;;
knell;0,40;;;;
inordinately;0,40;;;;
uncritically;0,40;;;;
brusquely;0,40;;;;
poignancy;0,40;;;;
solubility;0,40;;;;
oxymoron;0,40;;;;
grist;0,40;;;;
hobbyist;0,40;;;;
heartthrob;0,40;;;;
electrocute;0,40;;;;
fittingly;0,40;;;;
problematical;0,40;;;;
boldface;0,40;;;;
empiricist;0,40;;;;
soliloquy;0,40;;;;
virulence;0,40;;;;
haw;0,40;;;;
necktie;0,40;;;;
lam;0,40;;;;
gab;0,40;;;;
immeasurable;0,40;;;;
argon;0,40;;;;
adjuster;0,40;;;;
icicle;0,40;;;;
asexual;0,40;;;;
valence;0,40;;;;
futurist;0,40;;;;
unsaturated;0,40;;;;
sheepish;0,40;;;;
acclimatize;0,40;;;;
abrogate;0,40;;;;
lamentation;0,40;;;;
surfeit;0,40;;;;
wrongfully;0,40;;;;
wonderland;0,40;;;;
arbitrate;0,40;;;;
entomologist;0,40;;;;
headstrong;0,40;;;;
excoriate;0,40;;;;
renegotiation;0,40;;;;
rectitude;0,40;;;;
relearn;0,40;;;;
pickpocket;0,40;;;;
neocortex;0,40;;;;
chipmaker;0,40;;;;
pilfer;0,40;;;;
hypermarket;0,40;;;;
osmosis;0,40;;;;
iterate;0,40;;;;
instantiate;0,40;;;;
proactively;0,40;;;;
unloved;0,40;;;;
menopausal;0,40;;;;
haywire;0,40;;;;
guilder;0,40;;;;
sepia;0,40;;;;
suddenness;0,40;;;;
elide;0,40;;;;
librettist;0,40;;;;
sissy;0,40;;;;
gringo;0,40;;;;
ogle;0,40;;;;
ala;0,40;;;;
pert;0,40;;;;
metallurgy;0,40;;;;
spacesuit;0,40;;;;
coalescence;0,40;;;;
ibuprofen;0,40;;;;
desecrate;0,40;;;;
tonnage;0,40;;;;
meta;0,40;;;;
congratulatory;0,40;;;;
barbel;0,40;;;;
triangulate;0,40;;;;
dairying;0,40;;;;
nether;0,40;;;;
hangman;0,40;;;;
